,y
16013,2
7253,1
8822,3
16839,0
4462,4
2795,0
4352,4
10071,2
12280,1
5690,4
12000,1
12856,3
9388,0
10251,0
13092,2
85,2
9574,1
10989,1
13728,4
4237,3
276,4
13626,3
8834,4
10320,3
15880,2
4787,3
14414,2
11026,0
1916,0
5746,1
14144,3
15037,4
3199,4
16765,4
8593,4
17669,4
2358,0
3716,4
12704,2
14299,3
9906,2
1693,4
11093,4
2288,4
3672,4
7774,0
13990,4
126,0
3968,0
16319,2
380,0
15428,0
17339,4
14970,4
7480,0
17727,3
13010,2
5026,4
3534,2
4224,2
6389,0
12287,1
737,3
10211,3
13251,4
14649,3
9929,0
8456,0
13434,2
726,1
11743,4
1476,4
13034,0
16485,1
8119,0
14857,4
14304,4
8870,1
15175,4
5726,3
6471,4
11359,0
10881,0
7454,4
11542,3
13063,2
867,2
10076,1
13531,2
1571,4
2417,3
3279,0
8839,4
11683,2
6771,0
7537,4
7168,2
1622,1
1814,0
10377,4
12510,4
891,4
9417,1
12694,2
6263,0
11444,0
1910,4
17181,1
1161,0
17435,4
1000,0
16658,3
12342,2
14937,0
13049,2
5829,0
14347,3
6610,0
11585,4
1160,4
1367,4
6997,4
12496,3
12149,4
8235,4
10210,3
10614,1
4174,0
2885,4
13449,2
8056,0
7317,4
3320,4
1828,3
2713,0
2169,0
6949,4
881,1
15417,3
5655,1
10312,0
5424,0
6394,0
10845,1
10940,0
7477,0
3850,4
15623,4
17678,4
15698,0
17058,0
15317,4
14062,2
10398,2
2317,4
3999,4
8937,0
7161,2
5977,4
4677,0
8154,4
17231,1
9468,2
14185,0
444,3
1364,4
7276,0
7008,4
6157,4
14913,1
6018,4
12592,0
12754,4
3775,4
5203,3
11100,3
15932,1
5558,4
1317,0
4917,3
4984,0
13226,2
7314,3
13045,4
10228,0
5907,0
17437,0
7199,0
8524,0
