,y
12942,0
16502,2
2172,4
16239,1
6068,1
1035,3
17818,0
4348,4
543,0
17823,2
14278,4
4826,0
12613,2
14882,1
10202,0
2165,4
15226,1
3480,4
7031,4
8615,2
16951,0
2662,0
17623,0
12275,4
951,2
15181,4
6799,1
4233,4
7852,2
17397,0
8556,2
1620,4
15052,0
13001,2
5712,0
12724,3
16993,2
14464,2
4088,4
8625,4
17102,4
17095,0
3642,0
3525,0
15580,4
9504,0
8487,2
5495,2
17326,0
5246,3
10898,4
10362,1
16139,1
13552,4
7249,0
6966,0
392,3
5310,1
4375,1
6480,4
2978,4
14734,4
2668,0
132,2
8497,2
17343,4
4432,0
15581,3
2995,0
9234,2
4239,0
4798,1
12432,0
5392,3
8771,4
3499,4
4404,4
4598,3
1240,1
16736,0
279,0
2484,3
9276,1
3715,1
13460,1
822,0
15851,4
6847,4
2836,3
15329,0
3977,3
17769,4
14071,0
3920,0
7107,3
159,0
16887,3
12968,0
13764,0
4830,4
11895,0
4373,1
7832,3
2142,4
10246,4
130,0
5626,2
5209,0
3543,4
16039,2
6353,2
16119,0
5052,4
15786,4
16450,4
4454,0
16630,3
2070,1
4869,0
9088,2
1944,0
3382,2
8165,2
2378,0
13301,0
9678,4
3722,0
14015,3
801,1
3143,0
12533,2
13987,4
8822,3
2063,0
1438,2
13567,0
3776,0
10663,0
14864,4
1120,0
9271,0
8599,4
2300,0
7661,2
706,0
3436,2
7318,4
3374,2
12149,4
16631,2
250,3
3371,1
1221,0
10357,4
6534,0
13792,2
13753,0
13919,0
5621,4
2811,3
10665,4
14593,3
17626,0
7606,1
10240,0
17061,0
2763,2
1813,1
712,0
11894,2
8763,4
14062,2
16837,2
344,4
3228,0
13707,0
11354,2
954,4
7306,0
7534,1
16217,3
12985,0
9683,3
10426,4
5885,0
10003,3
3926,2
17156,1
15955,4
10611,0
10742,3
2686,4
